studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB DON content - ppm|CO_321:0001154,FHB grain incidence - %|CO_321:0001155,FHB incidence - %|CO_321:0001149,FHB severity - %|CO_321:0001440,Grain test weight - g/l|CO_321:0001210,Heading time - Julian date (JD)|CO_321:0001233,notes
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97321,17-9839,,plot,252736,Adv_Scb_20-plot1076,1,1,1076,,,test,,,,,,,,,,,,60,70,47.85714286,728,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97323,17-9968,,plot,252580,Adv_Scb_20-plot1077,1,1,1077,,,test,,,,,,,,,,,,5,45,12.71428571,760,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97034,17-10948,,plot,252669,Adv_Scb_20-plot1078,1,1,1078,,,test,,,,,,,,,,,,20,85,41.14285714,748,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97035,17-10964,,plot,252907,Adv_Scb_20-plot1079,1,1,1079,,,test,,,,,,,,,,,,30,80,88.57142857,724,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97041,17-12172,,plot,252952,Adv_Scb_20-plot1080,1,1,1080,,,test,,,,,,,,,,,,50,85,54.57142857,752,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97046,17-12564,,plot,252740,Adv_Scb_20-plot1081,1,1,1081,,,test,,,,,,,,,,,,5,60,32.14285714,736,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97049,17-12623,,plot,252707,Adv_Scb_20-plot1082,1,1,1082,,,test,,,,,,,,,,,,30,65,34.14285714,752,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97051,17-12954,,plot,252737,Adv_Scb_20-plot1083,1,1,1083,,,test,,,,,,,,,,,,30,90,72.85714286,728,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97053,17-13024,,plot,252914,Adv_Scb_20-plot1084,1,1,1084,,,test,,,,,,,,,,,,10,85,92.85714286,728,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97070,17-13938,,plot,252974,Adv_Scb_20-plot1085,1,1,1085,,,test,,,,,,,,,,,,25,30,35.57142857,752,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97082,17-15352,,plot,253081,Adv_Scb_20-plot1086,1,1,1086,,,test,,,,,,,,,,,,2,50,11,728,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97087,17-15667,,plot,253091,Adv_Scb_20-plot1087,1,1,1087,,,test,,,,,,,,,,,,35,70,12,760,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97093,17-17526,,plot,252946,Adv_Scb_20-plot1088,1,1,1088,,,test,,,,,,,,,,,,30,40,8,756,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97095,17-17739,IL17-17739,plot,252607,Adv_Scb_20-plot1089,1,1,1089,,,test,,,,,,,,,,,,1,50,18.14285714,768,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97098,17-18159,,plot,252973,Adv_Scb_20-plot1090,1,1,1090,,,test,,,,,,,,,,,,30,60,22.14285714,740,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97099,17-18176,,plot,252788,Adv_Scb_20-plot1091,1,1,1091,,,test,,,,,,,,,,,,45,30,17.14285714,704,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97100,17-18320,,plot,252581,Adv_Scb_20-plot1092,1,1,1092,,,test,,,,,,,,,,,,40,80,43.57142857,720,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97101,17-18529,,plot,252901,Adv_Scb_20-plot1093,1,1,1093,,,test,,,,,,,,,,,,65,90,57.71428571,728,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97102,17-18534,,plot,252854,Adv_Scb_20-plot1094,1,1,1094,,,test,,,,,,,,,,,,30,40,50.85714286,740,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97111,17-19355,,plot,252795,Adv_Scb_20-plot1095,1,1,1095,,,test,,,,,,,,,,,,15,70,22.28571429,760,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97113,17-19939,,plot,252967,Adv_Scb_20-plot1096,1,1,1096,,,test,,,,,,,,,,,,10,75,33.85714286,732,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97114,17-20035,,plot,252918,Adv_Scb_20-plot1097,1,1,1097,,,test,,,,,,,,,,,,40,85,52.71428571,736,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97118,17-20346,,plot,252917,Adv_Scb_20-plot1098,1,1,1098,,,test,,,,,,,,,,,,50,80,46,708,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97120,17-20426,,plot,252720,Adv_Scb_20-plot1099,1,1,1099,,,test,,,,,,,,,,,,50,85,36.14285714,716,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97121,17-20472,,plot,252890,Adv_Scb_20-plot1100,1,1,1100,,,test,,,,,,,,,,,,30,70,15,748,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97129,17-21447,,plot,252647,Adv_Scb_20-plot1101,1,1,1101,,,test,,,,,,,,,,,,35,70,50.28571429,728,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97132,17-21812,,plot,253086,Adv_Scb_20-plot1102,1,1,1102,,,test,,,,,,,,,,,,40,65,25.57142857,748,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97143,17-22168,,plot,252703,Adv_Scb_20-plot1103,1,1,1103,,,test,,,,,,,,,,,,35,85,8,732,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97158,17-23868,,plot,253058,Adv_Scb_20-plot1104,1,1,1104,,,test,,,,,,,,,,,,40,75,19,736,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97159,17-23874,"IL17-23874,WSC 1974",plot,252794,Adv_Scb_20-plot1105,1,1,1105,,,test,,,,,,,,,,,,25,90,84.28571429,736,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97160,17-23902,,plot,252748,Adv_Scb_20-plot1106,1,1,1106,,,test,,,,,,,,,,,,10,90,49.71428571,760,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97161,17-23904,IL17-23904,plot,252719,Adv_Scb_20-plot1107,1,1,1107,,,test,,,,,,,,,,,,40,60,34.71428571,760,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97163,17-23912,,plot,252822,Adv_Scb_20-plot1108,1,1,1108,,,test,,,,,,,,,,,,10,70,61.14285714,756,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97166,17-24508,,plot,252616,Adv_Scb_20-plot1109,1,1,1109,,,test,,,,,,,,,,,,15,30,8,760,131," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97168,17-24663,,plot,252977,Adv_Scb_20-plot1110,1,1,1110,,,test,,,,,,,,,,,,40,30,25.85714286,708,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97171,17-24977,,plot,252567,Adv_Scb_20-plot1111,1,1,1111,,,test,,,,,,,,,,,,5,95,78.57142857,724,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97174,17-25205,IL17-25205,plot,252683,Adv_Scb_20-plot1112,1,1,1112,,,test,,,,,,,,,,,,30,45,14.71428571,736,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97176,17-25738,,plot,252944,Adv_Scb_20-plot1113,1,1,1113,,,test,,,,,,,,,,,,25,60,31.28571429,748,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97178,17-25927,,plot,252870,Adv_Scb_20-plot1114,1,1,1114,,,test,,,,,,,,,,,,20,20,12,776,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97179,17-25930,,plot,252913,Adv_Scb_20-plot1115,1,1,1115,,,test,,,,,,,,,,,,35,40,14,728,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97183,17-26647,,plot,252713,Adv_Scb_20-plot1116,1,1,1116,,,test,,,,,,,,,,,,30,90,57,724,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97184,17-26648,,plot,253023,Adv_Scb_20-plot1117,1,1,1117,,,test,,,,,,,,,,,,55,70,37.71428571,724,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97185,17-27510,,plot,252761,Adv_Scb_20-plot1118,1,1,1118,,,test,,,,,,,,,,,,35,60,21.14285714,744,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97186,17-27559,,plot,252821,Adv_Scb_20-plot1119,1,1,1119,,,test,,,,,,,,,,,,25,75,28.57142857,716,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97189,17-27649,,plot,252980,Adv_Scb_20-plot1120,1,1,1120,,,test,,,,,,,,,,,,35,30,8,668,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97190,17-27660,,plot,253072,Adv_Scb_20-plot1121,1,1,1121,,,test,,,,,,,,,,,,55,80,65.28571429,692,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97193,17-27914,,plot,252605,Adv_Scb_20-plot1122,1,1,1122,,,test,,,,,,,,,,,,20,85,50.57142857,744,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97194,17-28445,,plot,252837,Adv_Scb_20-plot1123,1,1,1123,,,test,,,,,,,,,,,,15,35,22.85714286,720,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97200,17-29513,,plot,253068,Adv_Scb_20-plot1124,1,1,1124,,,test,,,,,,,,,,,,15,40,14,708,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97201,17-29544,,plot,252596,Adv_Scb_20-plot1125,1,1,1125,,,test,,,,,,,,,,,,20,45,16,716,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97208,17-30178,,plot,252659,Adv_Scb_20-plot1126,1,1,1126,,,test,,,,,,,,,,,,40,70,7,740,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97209,17-30209,,plot,253028,Adv_Scb_20-plot1127,1,1,1127,,,test,,,,,,,,,,,,30,90,51,756,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97210,17-30219,,plot,252685,Adv_Scb_20-plot1128,1,1,1128,,,test,,,,,,,,,,,,30,90,100,744,141," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97212,17-30322,,plot,253046,Adv_Scb_20-plot1129,1,1,1129,,,test,,,,,,,,,,,,50,75,26.28571429,728,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97213,17-30333,,plot,253082,Adv_Scb_20-plot1130,1,1,1130,,,test,,,,,,,,,,,,40,80,60.28571429,720,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97214,17-30335,,plot,253074,Adv_Scb_20-plot1131,1,1,1131,,,test,,,,,,,,,,,,40,60,34.85714286,748,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97220,17-31124,,plot,252688,Adv_Scb_20-plot1132,1,1,1132,,,test,,,,,,,,,,,,15,50,25.14285714,752,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97223,17-31229,,plot,252887,Adv_Scb_20-plot1133,1,1,1133,,,test,,,,,,,,,,,,10,45,11,748,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97226,17-31374,,plot,252962,Adv_Scb_20-plot1134,1,1,1134,,,test,,,,,,,,,,,,15,25,10,744,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97229,17-31541,IL17-31541,plot,252811,Adv_Scb_20-plot1135,1,1,1135,,,test,,,,,,,,,,,,25,45,68.57142857,732,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97230,17-31555,,plot,252969,Adv_Scb_20-plot1136,1,1,1136,,,test,,,,,,,,,,,,35,40,35.28571429,744,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97231,17-31616,,plot,252734,Adv_Scb_20-plot1137,1,1,1137,,,test,,,,,,,,,,,,40,90,72.42857143,720,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101094,US16-IL-065-030,,plot,252752,Adv_Scb_20-plot1138,1,1,1138,,,test,,,,,,,,,,,,25,40,25.28571429,764,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100667,US16-IL-065-031,,plot,252965,Adv_Scb_20-plot1139,1,1,1139,,,test,,,,,,,,,,,,25,35,23.71428571,748,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100748,US16-IL-065-034,,plot,252935,Adv_Scb_20-plot1140,1,1,1140,,,test,,,,,,,,,,,,45,60,79.28571429,748,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100853,US16-IL-065-037,,plot,252936,Adv_Scb_20-plot1141,1,1,1141,,,test,,,,,,,,,,,,5,20,21.85714286,760,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100803,US16-IL-065-076,,plot,252578,Adv_Scb_20-plot1142,1,1,1142,,,test,,,,,,,,,,,,35,40,78.14285714,744,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100774,US16-IL-065-094,,plot,253006,Adv_Scb_20-plot1143,1,1,1143,,,test,,,,,,,,,,,,30,60,53.14285714,752,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1180,Adv_Scb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100842,US16-IL-061-029,,plot,252636,Adv_Scb_20-plot1144,1,1,1144,,,test,,,,,,,,,,,,20,30,27,736,137," (Operator: jrutkoski, Time: )"
