"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Soil borne mosaic plant response - 0-9 Response Scale|CO_321:0501140","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239557","19-16325","","plot","301324","SBMV_Urb_21-rep1-19-16325_1147","1","1","1147","37","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239563","19-16368","","plot","301601","SBMV_Urb_21-rep1-19-16368_1096","1","1","1096","24","4","test","","","","","","","","","","","4",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239578","19-16856","","plot","301509","SBMV_Urb_21-rep1-19-16856_1034","1","1","1034","9","2","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239587","19-17051","","plot","301478","SBMV_Urb_21-rep1-19-17051_1074","1","1","1074","19","2","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239601","19-17467","","plot","301480","SBMV_Urb_21-rep1-19-17467_1051","1","1","1051","13","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239603","19-17546","IL19-17546","plot","301303","SBMV_Urb_21-rep1-19-17546_1019","1","1","1019","5","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239610","19-17662","IL19-17662","plot","301375","SBMV_Urb_21-rep1-19-17662_1017","1","1","1017","5","1","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239622","19-17823","","plot","301562","SBMV_Urb_21-rep1-19-17823_1006","1","1","1006","2","2","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239635","19-18152","","plot","301321","SBMV_Urb_21-rep1-19-18152_1059","1","1","1059","15","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239636","19-18153","IL19-18153","plot","301311","SBMV_Urb_21-rep1-19-18153_1021","1","1","1021","6","1","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239637","19-18156","IL19-18156","plot","301500","SBMV_Urb_21-rep1-19-18156_1152","1","1","1152","38","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239638","19-18157","","plot","301330","SBMV_Urb_21-rep1-19-18157_1010","1","1","1010","3","2","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239643","19-18725","IL19-18725","plot","301424","SBMV_Urb_21-rep1-19-18725_1023","1","1","1023","6","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239645","19-18826","IL19-18826","plot","301501","SBMV_Urb_21-rep1-19-18826_1138","1","1","1138","35","2","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239647","19-18832","","plot","301553","SBMV_Urb_21-rep1-19-18832_1001","1","1","1001","1","1","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239648","19-18837","IL19-18837","plot","301350","SBMV_Urb_21-rep1-19-18837_1041","1","1","1041","11","1","test","","","","","","","","","","","6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239659","19-18957","IL19-18957","plot","301399","SBMV_Urb_21-rep1-19-18957_1154","1","1","1154","39","2","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239662","19-19146","","plot","301524","SBMV_Urb_21-rep1-19-19146_1158","1","1","1158","40","2","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239663","19-19159","","plot","301451","SBMV_Urb_21-rep1-19-19159_1100","1","1","1100","25","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239666","19-19205","IL19-19205","plot","301544","SBMV_Urb_21-rep1-19-19205_1156","1","1","1156","39","4","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239690","19-20069","","plot","301477","SBMV_Urb_21-rep1-19-20069_1018","1","1","1018","5","2","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239706","19-20348","19-20348,IL19-20348","plot","301296","SBMV_Urb_21-rep1-19-20348_1168","1","1","1168","42","4","test","","","","","","","","","","","7",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239713","19-20402","","plot","301518","SBMV_Urb_21-rep1-19-20402_1102","1","1","1102","26","2","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239726","19-20648","","plot","301579","SBMV_Urb_21-rep1-19-20648_1079","1","1","1079","20","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239752","19-21467","IL19-21467","plot","301611","SBMV_Urb_21-rep1-19-21467_1075","1","1","1075","19","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239772","19-21574","","plot","301462","SBMV_Urb_21-rep1-19-21574_1120","1","1","1120","30","4","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239792","19-21760","IL19-21760","plot","301539","SBMV_Urb_21-rep1-19-21760_1113","1","1","1113","29","1","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239796","19-21821","","plot","301578","SBMV_Urb_21-rep1-19-21821_1159","1","1","1159","40","3","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239797","19-21829","","plot","301314","SBMV_Urb_21-rep1-19-21829_1157","1","1","1157","40","1","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239799","19-21846","","plot","301625","SBMV_Urb_21-rep1-19-21846_1028","1","1","1028","7","4","test","","","","","","","","","","","2",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239800","19-21848","IL19-21848","plot","301301","SBMV_Urb_21-rep1-19-21848_1160","1","1","1160","40","4","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239803","19-21865","","plot","301298","SBMV_Urb_21-rep1-19-21865_1076","1","1","1076","19","4","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239809","19-21924","","plot","301607","SBMV_Urb_21-rep1-19-21924_1042","1","1","1042","11","2","test","","","","","","","","","","","6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239819","19-22105","","plot","301531","SBMV_Urb_21-rep1-19-22105_1015","1","1","1015","4","3","test","","","","","","","","","","","0",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239848","19-22742","","plot","301504","SBMV_Urb_21-rep1-19-22742_1067","1","1","1067","17","3","test","","","","","","","","","","","1",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239851","19-22757","IL19-22757","plot","301341","SBMV_Urb_21-rep1-19-22757_1115","1","1","1115","29","3","test","","","","","","","","","","","3",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1335","IL_SBMV_22","Evaluation of resistance to Soilbourne Mosaic Virus resistance","RCBD","","","","no","no","2021-October-05","","26","Urbana, IL","239882","19-23251","","plot","301284","SBMV_Urb_21-rep1-19-23251_1129","1","1","1129","33","1","test","","","","","","","","","","","3",""
